time_step,windows_lambda_0.25
287,200.0
288,200.0
289,200.0
290,200.0
291,200.0
292,200.0
293,200.0
294,200.0
295,200.0
296,200.0
297,200.0
298,200.0
299,200.0
300,200.0
301,200.0
302,200.0
303,200.0
304,200.0
305,200.0
306,200.0
307,200.0
308,200.0
309,200.0
310,200.0
311,200.0
312,200.0
313,200.0
314,200.0
315,200.0
316,200.0
317,200.0
318,200.0
319,200.0
320,200.0
321,200.0
322,200.0
323,200.0
324,200.0
325,200.0
326,200.0
327,200.0
328,200.0
329,200.0
330,200.0
331,200.0
332,200.0
333,200.0
334,200.0
335,200.0
336,200.0
337,200.0
338,200.0
339,200.0
340,200.0
341,200.0
342,200.0
343,200.0
344,200.0
345,200.0
346,200.0
347,200.0
348,200.0
349,200.0
350,200.0
351,200.0
352,200.0
353,200.0
354,200.0
355,200.0
356,200.0
357,200.0
358,200.0
359,200.0
360,200.0
361,200.0
362,200.0
363,200.0
364,200.0
365,200.0
366,200.0
367,200.0
368,200.0
369,200.0
370,200.0
371,200.0
372,200.0
373,200.0
374,200.0
375,200.0
376,200.0
377,200.0
378,200.0
379,200.0
380,200.0
381,200.0
382,200.0
383,200.0
384,200.0
385,200.0
386,200.0
387,200.0
388,200.0
389,200.0
390,200.0
391,200.0
392,200.0
393,200.0
394,200.0
395,200.0
396,200.0
397,200.0
398,200.0
399,282.0
400,282.0
401,282.0
402,282.0
403,282.0
404,282.0
405,282.0
406,282.0
407,282.0
408,282.0
409,282.0
410,282.0
411,282.0
412,282.0
413,282.0
414,282.0
415,282.0
416,282.0
417,282.0
418,282.0
419,282.0
420,282.0
421,282.0
422,282.0
423,282.0
424,282.0
425,282.0
426,282.0
427,282.0
428,282.0
429,282.0
430,282.0
431,282.0
432,282.0
433,282.0
434,282.0
435,282.0
436,282.0
437,282.0
438,282.0
439,282.0
440,282.0
441,282.0
442,282.0
443,282.0
444,282.0
445,282.0
446,282.0
447,282.0
448,282.0
449,282.0
450,282.0
451,282.0
452,282.0
453,282.0
454,282.0
455,282.0
456,282.0
457,282.0
458,282.0
459,282.0
460,282.0
461,282.0
462,282.0
463,282.0
464,282.0
465,282.0
466,282.0
467,282.0
468,282.0
469,282.0
470,282.0
471,282.0
472,282.0
473,282.0
474,282.0
475,282.0
476,282.0
477,282.0
478,282.0
479,282.0
480,282.0
481,282.0
482,282.0
483,282.0
484,282.0
485,282.0
486,282.0
487,282.0
488,282.0
489,282.0
490,282.0
491,282.0
492,282.0
493,282.0
494,282.0
495,282.0
496,282.0
497,282.0
498,282.0
499,282.0
500,282.0
501,282.0
502,282.0
503,282.0
504,282.0
505,282.0
506,282.0
507,282.0
508,282.0
509,282.0
510,282.0
511,282.0
512,282.0
513,282.0
514,282.0
515,282.0
516,282.0
517,282.0
518,282.0
519,282.0
520,282.0
521,282.0
522,282.0
523,282.0
524,282.0
525,282.0
526,282.0
527,282.0
528,282.0
529,282.0
530,282.0
531,282.0
532,282.0
533,282.0
534,282.0
535,282.0
536,282.0
537,282.0
538,282.0
539,282.0
540,282.0
541,282.0
542,282.0
543,282.0
544,282.0
545,282.0
546,282.0
547,282.0
548,282.0
549,282.0
550,282.0
551,282.0
552,282.0
553,282.0
554,282.0
555,282.0
556,282.0
557,141.0
558,282.0
559,282.0
560,282.0
561,282.0
562,282.0
563,282.0
564,141.0
565,400.0
566,400.0
567,282.0
568,400.0
569,400.0
570,141.0
571,141.0
572,400.0
573,400.0
574,400.0
575,282.0
576,282.0
577,282.0
578,282.0
579,141.0
580,400.0
581,141.0
582,141.0
583,400.0
584,400.0
585,400.0
586,282.0
587,282.0
588,200.0
589,200.0
590,282.0
591,282.0
592,141.0
593,400.0
594,400.0
595,282.0
596,282.0
597,282.0
598,282.0
599,282.0
600,282.0
601,282.0
602,200.0
603,141.0
604,200.0
605,282.0
606,141.0
607,282.0
608,282.0
609,282.0
610,282.0
611,141.0
612,282.0
613,200.0
614,282.0
615,282.0
616,141.0
617,282.0
618,282.0
619,282.0
620,282.0
621,400.0
622,400.0
623,282.0
624,282.0
625,282.0
626,282.0
627,282.0
628,282.0
629,282.0
630,282.0
631,400.0
632,400.0
633,282.0
634,282.0
635,282.0
636,282.0
637,400.0
638,400.0
639,282.0
640,400.0
641,400.0
642,282.0
643,282.0
644,400.0
645,400.0
646,400.0
647,400.0
648,400.0
649,400.0
650,282.0
651,400.0
652,400.0
653,400.0
654,400.0
655,282.0
656,400.0
657,282.0
658,400.0
659,400.0
660,282.0
661,400.0
662,400.0
663,400.0
664,400.0
665,400.0
666,282.0
667,282.0
668,400.0
669,400.0
670,282.0
671,400.0
672,400.0
673,400.0
674,282.0
675,400.0
676,400.0
677,400.0
678,282.0
679,282.0
680,282.0
681,400.0
682,282.0
683,400.0
684,282.0
685,282.0
686,400.0
687,400.0
688,282.0
689,400.0
690,400.0
691,282.0
692,282.0
693,282.0
694,282.0
695,400.0
696,400.0
697,282.0
698,400.0
699,400.0
700,282.0
701,400.0
702,400.0
703,282.0
704,400.0
705,282.0
706,282.0
707,400.0
708,282.0
709,282.0
710,400.0
711,282.0
712,400.0
713,400.0
714,400.0
715,282.0
716,282.0
717,400.0
718,282.0
719,400.0
720,282.0
721,282.0
722,400.0
723,400.0
724,282.0
725,400.0
726,400.0
727,400.0
728,400.0
729,400.0
730,400.0
731,400.0
732,282.0
733,400.0
734,400.0
735,400.0
736,400.0
737,400.0
738,400.0
739,400.0
740,400.0
741,400.0
742,400.0
743,400.0
744,400.0
745,400.0
746,400.0
747,400.0
748,400.0
749,400.0
750,400.0
751,400.0
752,400.0
753,400.0
754,400.0
755,400.0
756,400.0
757,400.0
758,400.0
759,400.0
760,400.0
761,400.0
762,400.0
763,400.0
764,400.0
765,400.0
766,400.0
767,400.0
768,141.0
769,400.0
770,400.0
771,400.0
772,400.0
773,400.0
774,400.0
775,400.0
776,400.0
777,400.0
778,400.0
779,400.0
780,400.0
781,400.0
782,400.0
783,400.0
784,400.0
785,400.0
786,400.0
787,400.0
788,400.0
789,400.0
790,400.0
791,400.0
792,400.0
793,400.0
794,400.0
795,400.0
796,400.0
797,400.0
798,400.0
799,400.0
800,400.0
801,400.0
802,400.0
803,400.0
804,400.0
805,400.0
806,400.0
807,400.0
808,400.0
809,400.0
810,400.0
811,400.0
812,400.0
813,400.0
814,400.0
815,400.0
816,400.0
817,400.0
818,400.0
819,400.0
820,400.0
821,400.0
822,400.0
823,400.0
824,400.0
825,400.0
826,400.0
827,400.0
828,400.0
829,400.0
830,400.0
831,400.0
832,400.0
833,400.0
834,400.0
835,400.0
836,400.0
837,400.0
838,400.0
839,565.0
840,400.0
841,400.0
842,400.0
843,400.0
844,565.0
845,400.0
846,400.0
847,400.0
848,400.0
849,141.0
850,565.0
851,400.0
852,400.0
853,400.0
854,565.0
855,400.0
856,400.0
857,565.0
858,565.0
859,565.0
860,565.0
861,565.0
862,565.0
863,565.0
864,565.0
865,565.0
866,565.0
867,565.0
868,565.0
869,141.0
870,565.0
871,565.0
872,565.0
873,565.0
874,565.0
875,565.0
876,565.0
877,565.0
878,565.0
879,565.0
880,565.0
881,565.0
882,565.0
883,565.0
884,565.0
885,565.0
886,565.0
887,565.0
888,565.0
889,565.0
890,565.0
891,565.0
892,565.0
893,565.0
894,565.0
895,565.0
896,565.0
897,565.0
898,565.0
899,565.0
900,565.0
901,565.0
902,565.0
903,565.0
904,565.0
905,565.0
906,565.0
907,565.0
908,565.0
909,565.0
910,565.0
911,565.0
912,565.0
913,565.0
914,565.0
915,565.0
916,565.0
917,565.0
918,565.0
919,565.0
920,565.0
921,565.0
922,565.0
923,565.0
924,565.0
925,565.0
926,565.0
927,565.0
928,565.0
929,565.0
930,565.0
931,565.0
932,565.0
933,565.0
934,565.0
935,565.0
936,565.0
937,565.0
938,565.0
939,565.0
940,565.0
941,565.0
942,565.0
943,565.0
944,565.0
945,565.0
946,565.0
947,565.0
948,565.0
949,565.0
950,565.0
951,565.0
952,565.0
953,565.0
954,565.0
955,565.0
956,565.0
957,565.0
958,565.0
959,565.0
960,565.0
961,565.0
962,565.0
963,565.0
964,565.0
965,565.0
966,565.0
967,565.0
968,565.0
969,565.0
970,565.0
971,565.0
972,565.0
973,565.0
974,565.0
975,565.0
976,565.0
977,565.0
978,565.0
979,565.0
980,565.0
981,565.0
982,565.0
983,565.0
984,565.0
985,565.0
986,565.0
987,565.0
988,565.0
989,565.0
990,565.0
991,565.0
992,565.0
993,565.0
994,565.0
995,565.0
996,565.0
997,565.0
998,565.0
999,565.0
1000,565.0
1001,565.0
1002,565.0
1003,565.0
1004,565.0
1005,565.0
1006,565.0
1007,565.0
1008,565.0
1009,565.0
1010,565.0
1011,565.0
1012,565.0
1013,565.0
1014,565.0
1015,565.0
1016,565.0
1017,565.0
1018,565.0
1019,565.0
1020,565.0
1021,565.0
1022,565.0
1023,565.0
1024,565.0
1025,565.0
1026,565.0
1027,565.0
1028,565.0
1029,565.0
1030,565.0
1031,565.0
1032,565.0
1033,565.0
1034,565.0
1035,565.0
1036,565.0
1037,565.0
1038,565.0
1039,565.0
1040,565.0
1041,565.0
1042,565.0
1043,565.0
1044,565.0
1045,565.0
1046,565.0
1047,565.0
1048,565.0
1049,565.0
1050,565.0
1051,565.0
1052,565.0
1053,565.0
1054,565.0
1055,565.0
1056,565.0
1057,565.0
1058,565.0
1059,565.0
1060,565.0
1061,565.0
1062,565.0
1063,565.0
1064,565.0
1065,565.0
1066,565.0
1067,565.0
1068,565.0
1069,565.0
1070,565.0
1071,565.0
1072,565.0
1073,565.0
1074,565.0
1075,565.0
1076,565.0
1077,565.0
1078,565.0
1079,565.0
1080,565.0
1081,565.0
1082,565.0
1083,565.0
1084,565.0
1085,565.0
1086,565.0
1087,565.0
1088,565.0
1089,141.0
1090,565.0
1091,565.0
1092,141.0
1093,141.0
1094,141.0
1095,141.0
1096,141.0
1097,141.0
1098,141.0
1099,141.0
1100,141.0
1101,141.0
1102,141.0
1103,141.0
1104,141.0
1105,141.0
1106,141.0
1107,141.0
1108,141.0
1109,141.0
1110,141.0
1111,141.0
1112,141.0
1113,141.0
1114,141.0
1115,141.0
1116,141.0
1117,141.0
1118,141.0
1119,141.0
1120,141.0
1121,141.0
1122,141.0
1123,141.0
1124,141.0
1125,141.0
1126,141.0
1127,141.0
1128,141.0
1129,141.0
1130,141.0
1131,141.0
1132,141.0
1133,141.0
1134,141.0
1135,141.0
1136,141.0
1137,141.0
1138,141.0
1139,141.0
1140,141.0
1141,141.0
1142,141.0
1143,141.0
1144,141.0
1145,141.0
1146,141.0
1147,141.0
1148,141.0
1149,141.0
1150,141.0
1151,141.0
1152,141.0
1153,141.0
1154,141.0
1155,141.0
1156,141.0
1157,141.0
1158,141.0
1159,141.0
1160,141.0
1161,141.0
1162,141.0
1163,141.0
1164,141.0
1165,200.0
1166,200.0
1167,200.0
1168,200.0
1169,141.0
1170,200.0
1171,200.0
1172,200.0
1173,200.0
1174,200.0
1175,200.0
1176,200.0
1177,200.0
1178,200.0
1179,200.0
1180,200.0
1181,200.0
1182,200.0
1183,200.0
1184,200.0
1185,200.0
1186,200.0
1187,200.0
1188,200.0
1189,200.0
1190,200.0
1191,200.0
1192,200.0
1193,200.0
1194,200.0
1195,200.0
1196,200.0
1197,200.0
1198,200.0
1199,200.0
1200,200.0
1201,200.0
1202,200.0
1203,200.0
1204,200.0
1205,200.0
1206,200.0
1207,200.0
1208,200.0
1209,200.0
1210,200.0
1211,200.0
1212,200.0
1213,200.0
1214,200.0
1215,200.0
1216,200.0
1217,200.0
1218,200.0
1219,200.0
1220,200.0
1221,200.0
1222,200.0
1223,200.0
1224,200.0
1225,200.0
1226,200.0
1227,200.0
1228,200.0
1229,200.0
1230,200.0
1231,200.0
1232,200.0
1233,200.0
1234,200.0
1235,200.0
1236,200.0
1237,200.0
1238,200.0
1239,282.0
1240,282.0
1241,200.0
1242,200.0
1243,282.0
1244,282.0
1245,282.0
1246,282.0
1247,282.0
1248,282.0
1249,282.0
1250,282.0
1251,282.0
1252,282.0
1253,282.0
1254,282.0
1255,282.0
1256,282.0
1257,282.0
1258,282.0
1259,282.0
1260,282.0
1261,282.0
1262,282.0
1263,282.0
1264,282.0
1265,282.0
1266,282.0
1267,282.0
1268,282.0
1269,282.0
1270,282.0
1271,282.0
1272,282.0
1273,282.0
1274,282.0
1275,282.0
1276,282.0
1277,282.0
1278,282.0
1279,282.0
1280,282.0
1281,282.0
1282,282.0
1283,282.0
1284,282.0
1285,282.0
1286,282.0
1287,282.0
1288,282.0
1289,282.0
1290,282.0
1291,282.0
1292,282.0
1293,282.0
1294,282.0
1295,282.0
1296,282.0
1297,282.0
1298,282.0
1299,282.0
1300,282.0
1301,282.0
1302,282.0
1303,282.0
1304,282.0
1305,282.0
1306,282.0
1307,282.0
1308,282.0
1309,282.0
1310,282.0
1311,282.0
1312,282.0
1313,282.0
1314,282.0
1315,282.0
1316,282.0
1317,282.0
1318,282.0
1319,282.0
1320,282.0
1321,282.0
1322,282.0
1323,282.0
1324,282.0
1325,282.0
1326,282.0
1327,282.0
1328,282.0
1329,282.0
1330,282.0
1331,282.0
1332,282.0
1333,282.0
1334,282.0
1335,282.0
1336,282.0
1337,282.0
1338,282.0
1339,282.0
1340,282.0
1341,282.0
1342,282.0
1343,282.0
1344,282.0
1345,282.0
1346,282.0
1347,282.0
1348,282.0
1349,282.0
1350,282.0
1351,282.0
1352,400.0
1353,400.0
1354,400.0
1355,282.0
1356,400.0
1357,400.0
1358,400.0
1359,400.0
1360,282.0
1361,400.0
1362,400.0
1363,400.0
1364,400.0
1365,400.0
1366,400.0
1367,400.0
1368,400.0
1369,400.0
1370,400.0
1371,400.0
1372,400.0
1373,400.0
1374,400.0
1375,400.0
1376,400.0
1377,400.0
1378,400.0
1379,400.0
1380,400.0
1381,400.0
1382,400.0
1383,400.0
1384,400.0
1385,400.0
1386,400.0
1387,400.0
1388,400.0
1389,400.0
1390,400.0
1391,400.0
1392,400.0
1393,400.0
1394,400.0
1395,400.0
1396,400.0
1397,400.0
1398,400.0
1399,400.0
1400,400.0
1401,400.0
1402,400.0
1403,400.0
1404,400.0
1405,400.0
1406,400.0
1407,400.0
1408,400.0
1409,400.0
1410,400.0
1411,400.0
1412,400.0
1413,400.0
1414,400.0
1415,400.0
1416,400.0
1417,400.0
1418,400.0
1419,400.0
1420,400.0
1421,400.0
1422,400.0
1423,282.0
1424,400.0
1425,400.0
1426,400.0
1427,400.0
1428,400.0
1429,400.0
1430,400.0
1431,400.0
1432,400.0
1433,400.0
1434,400.0
1435,400.0
1436,400.0
1437,400.0
1438,400.0
1439,400.0
1440,400.0
1441,400.0
1442,400.0
1443,400.0
1444,400.0
1445,400.0
1446,400.0
1447,400.0
1448,400.0
1449,400.0
1450,400.0
1451,400.0
1452,400.0
1453,400.0
1454,400.0
1455,400.0
1456,400.0
1457,400.0
1458,400.0
1459,400.0
1460,400.0
1461,400.0
1462,400.0
1463,400.0
1464,400.0
1465,400.0
1466,400.0
1467,400.0
1468,400.0
1469,400.0
1470,400.0
1471,400.0
1472,400.0
1473,400.0
1474,400.0
1475,400.0
1476,400.0
1477,400.0
1478,400.0
1479,400.0
1480,282.0
1481,400.0
1482,400.0
1483,400.0
1484,400.0
1485,400.0
1486,400.0
1487,400.0
1488,400.0
1489,400.0
1490,400.0
1491,400.0
1492,400.0
1493,400.0
1494,400.0
1495,400.0
1496,400.0
1497,400.0
1498,400.0
1499,400.0
